jobs,interface,Num_intf_residues,Polar,Hydrophobhic,Charged,contact_pairs,sc,hb,sb,int_solv_en,int_area,pi_score,pdb,pvalue,iptm_ptm,iptm,mpDockQ/pDockQ,file_source,label,pred,model_1_multimer_v3_pred_0,model_2_multimer_v3_pred_0,model_3_multimer_v3_pred_0,model_4_multimer_v3_pred_0,model_5_multimer_v3_pred_0
Q9Y9J0_and_P53618,C_B,38.0,0.316,0.342,0.237,64.0,0.065,9.0,6.0,-4.01,1185.52,-0.74,,,0.2988697621975154,0.2469286,0.1884138387261521,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2988697621975154,0.2506351753729723,0.24823776218076787,0.24258066675417111,0.22227153242738895
Q979W4_and_Q7L2J0,C_B,48.0,0.188,0.375,0.25,54.0,0.186,5.0,1.0,-15.96,1314.99,-0.98,,,0.2704473239386856,0.24679025,0.2144502840212223,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.27044732393868565,0.25891345601639026,0.21552881590873157,0.2140717570519171,0.2088495757947239
B0R4C8_and_P49590,C_B,97.0,0.216,0.392,0.309,211.0,0.016,23.0,4.0,-2.2,2134.86,0.95,,,0.3146286150049389,0.24656516,0.662196044963427,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.31462861500493894,0.24830844506200656,0.2352282600707492,0.2221237322660639,0.2097963979275512
O28218_and_Q8WUF8,C_B,27.0,0.333,0.259,0.333,22.0,0.325,8.0,16.0,-0.18,1231.96,-0.41,,,0.3134588126397852,0.24632253,0.1593143607105223,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.31345881263978526,0.30061552113999224,0.29382516219546606,0.28630582844096436,0.2770163297802614
Q9UZN7_and_O15327,C_B,31.0,0.29,0.419,0.226,36.0,0.103,13.0,4.0,-7.66,968.64,-0.72,,,0.331450913314424,0.24503419,0.243482123040235,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.331450913314424,0.3193962708547578,0.31148105934151427,0.2846821517222393,0.2800709052888051
Q57746_and_P32245,C_B,54.0,0.333,0.37,0.167,88.0,0.081,7.0,4.0,-13.76,1576.46,-0.71,,,0.3117684064571254,0.24492842,0.2183202438247665,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3117684064571254,0.24436323646831476,0.22491675951132478,0.2240571947181756,0.22053488688435952
B8GET9_and_Q9H1Z4,C_B,34.0,0.235,0.529,0.147,46.0,0.152,7.0,3.0,-3.99,1036.68,-1.09,,,0.3164142699743648,0.24471721,0.3357784937416224,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.31641426997436484,0.30559228860685317,0.2949617039083128,0.24508157275456377,0.2443206290610807
Q8ZYR9_and_P01258,C_B,32.0,0.438,0.313,0.219,44.0,0.066,7.0,1.0,-12.09,1040.68,-1.32,,,0.3273916041065582,0.24435103,0.1296694535496606,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3273916041065582,0.25866603719634007,0.23585629084269363,0.2266636071362044,0.22486973352581777
Q60339_and_Q8N9H9,C_B,59.0,0.153,0.492,0.22,79.0,0.157,8.0,11.0,-8.76,1831.29,0.48,,,0.2587674623194537,0.24430718,0.1445457361101487,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.2587674623194537,0.2580089910798378,0.24597681192196325,0.24475892204382732,0.228203800144055
Q9HH76_and_Q13467,C_B,25.0,0.36,0.32,0.2,23.0,0.298,9.0,9.0,-7.35,1206.43,-1.24,,,0.2911959600426713,0.2439382,0.1493869227010502,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.29119596004267134,0.2877953593701186,0.2549450301106547,0.2526384992001385,0.2433531776569597
Q9UZT8_and_Q9ULZ3,C_B,11.0,0.273,0.182,0.364,11.0,0.286,3.0,6.0,-1.11,591.07,-2.0,,,0.2727930576840908,0.24393374,0.0730830009846457,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2727930576840908,0.22631733481028765,0.21356861093115,0.20185800654636077,0.184495926412596
A5UJQ8_and_Q9BYG4,C_B,42.0,0.238,0.381,0.238,60.0,0.157,17.0,9.0,-0.14,1527.23,-0.2,,,0.2808834253311661,0.24312322,0.3640861610606498,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2808834253311661,0.25906781758970365,0.21441595808279126,0.20925052584565967,0.17484069259574675
P82736_and_Q8WXH5,C_B,22.0,0.273,0.455,0.182,20.0,0.439,3.0,1.0,-14.33,1058.21,-0.31,,,0.2951043162845291,0.24295981,0.0918449943893436,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2951043162845291,0.2719764625163954,0.2627621677457672,0.2585847387318504,0.24673072017779282
2A9K_1_and_2A9K_2,C_B,41.0,0.341,0.293,0.22,49.0,0.203,10.0,4.0,-3.74,1272.62,-1.84,,,0.3115502887717518,0.24252906,0.2842156066404071,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.3115502887717518,0.2800952158022225,0.26781886465023896,0.2103538832223727,0.20977258515892122
A2SPJ9_and_Q13542,C_B,34.0,0.206,0.353,0.176,35.0,0.228,9.0,5.0,-8.67,1095.72,-1.3,,,0.3399710074901734,0.24246821,0.1518020420860902,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.33997100749017345,0.3121173090871452,0.30620429262964366,0.304289515064703,0.30368700822937755
P80489_and_P28066,C_B,57.0,0.281,0.351,0.246,82.0,0.22,13.0,0.0,-6.52,1114.84,-0.86,,,0.3322576289006543,0.24203394,0.2571180261236997,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.33225762890065436,0.32729000790190427,0.3216977845563656,0.29125996693623735,0.26996893837663244
1RY7_1_and_1RY7_2,C_B,24.0,0.375,0.083,0.25,22.0,0.335,5.0,13.0,6.66,1245.55,-0.14,,,0.2688919033969308,0.2419767,0.1050735419553935,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.2688919033969308,0.2344547478531837,0.2263078712399943,0.20793473310397015,0.19274002975948493
7RI2_1_and_7RI2_2,C_B,26.0,0.269,0.231,0.231,28.0,0.196,8.0,4.0,-4.7,975.59,-1.84,,,0.336173094431678,0.24174084,0.1102988984733864,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.336173094431678,0.33153440808975687,0.2586640788404245,0.24640384192149456,0.24555183060701408
O59618_and_Q16572,C_B,13.0,0.154,0.385,0.385,11.0,0.259,2.0,4.0,-0.85,560.13,-2.17,,,0.3092266064890914,0.24084929,0.0754003748103983,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.30922660648909145,0.293367159985011,0.27830744966520105,0.2632610630522299,0.24010957099451963
Q8ZVW0_and_Q96HE8,C_B,71.0,0.197,0.465,0.169,126.0,0.184,14.0,0.0,-16.66,1587.07,0.63,,,0.2799422051603108,0.24065647,0.4315036865907849,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.2799422051603108,0.2527999286078103,0.23516030043902264,0.23208059837547357,0.2189284345572795
8DI5_1_and_8DI5_2,C_B,79.0,0.392,0.278,0.177,173.0,0.013,19.0,2.0,-3.89,1452.97,0.77,,,0.3370298320811998,0.2398373,0.5821363005788529,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,1.0,0.33702983208119985,0.3329557222914804,0.3097851775099244,0.3040107983942484,0.29652408678437714
7ZDQ_1_and_7ZDQ_2,C_B,79.0,0.38,0.278,0.152,102.0,0.175,18.0,12.0,-9.73,2217.83,0.31,,,0.3261625420742586,0.23938751,0.5026605577612842,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,1.0,0.32616254207425865,0.3208769749447331,0.2828199806911159,0.26708352809949043,0.2613093258655803
1ZV5_1_and_1ZV5_2,C_B,18.0,0.389,0.222,0.222,15.0,0.227,7.0,2.0,-0.92,920.31,-2.14,,,0.3087684866383745,0.23848793,0.0999518476394438,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.3087684866383745,0.27859532959805944,0.2532329379203457,0.2363387355719845,0.22642109047319342
O28207_and_P35716,C_B,19.0,0.158,0.316,0.474,19.0,0.22,5.0,2.0,-3.29,826.72,-1.6,,,0.2454330059852408,0.23801325,0.0491071189208002,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.24543300598524082,0.24533353646213754,0.22429622325495074,0.19648438285726808,0.18172857158634687
Q57834_and_Q05682,C_B,27.0,0.111,0.296,0.519,24.0,0.161,7.0,11.0,8.66,1232.85,-1.17,,,0.2646835433442874,0.23688155,0.0594853604833022,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.26468354334428745,0.23674186232406236,0.22736883317957124,0.20568411367132114,0.20190239160290366
A9A9U3_and_Q9H379,C_B,34.0,0.235,0.441,0.176,39.0,0.269,5.0,5.0,-11.41,1378.76,-1.55,,,0.3156733359266302,0.2361362,0.0563746482180573,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.31567333592663027,0.2995812259434155,0.2894465054185366,0.28602836605175086,0.2830236957426196
Q976E1_and_Q8TCA0,C_B,35.0,0.171,0.371,0.343,40.0,0.135,6.0,0.0,-15.93,958.05,-0.04,,,0.329117399316853,0.23610671,0.1139225147483778,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.329117399316853,0.3200501599852289,0.31736990690765826,0.30024952286772666,0.2854566596983118
Q9UWR9_and_Q14CZ7,C_B,64.0,0.219,0.422,0.25,106.0,0.094,6.0,2.0,-9.52,1574.51,-0.23,,,0.3144207439084282,0.23583302,0.3688896743692473,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3144207439084282,0.2858136878941648,0.2676270986381595,0.23577558979766938,0.21880358410982312
Q704D1_and_P30405,C_B,18.0,0.222,0.389,0.278,18.0,0.323,4.0,1.0,-5.26,574.28,-1.59,,,0.316433394612109,0.2358201,0.2838480629146133,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.31643339461210906,0.25218537329494173,0.2520818009048627,0.24524381733314185,0.24385735755716964
Q2NEI6_and_Q71RH2,C_B,21.0,0.238,0.238,0.333,26.0,0.355,4.0,3.0,0.29,706.24,-2.17,,,0.3051631339023683,0.23572543,0.0805225260890938,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3051631339023683,0.3000909891369046,0.2994198725891317,0.26517758084371756,0.24163688631050223
Q58595_and_Q8NGH9,C_B,35.0,0.257,0.6,0.057,76.0,0.032,13.0,0.0,-14.09,840.23,0.18,,,0.2870476130734331,0.23551024,0.3842360073063791,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.2870476130734331,0.286480644882757,0.21623113696897642,0.2147091196681331,0.20960798680846926
Q96Y77_and_Q96SM3,C_B,40.0,0.3,0.3,0.275,48.0,0.091,12.0,6.0,-5.73,1282.71,-1.08,,,0.320006688832503,0.23508184,0.2375620428295949,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.32000668883250305,0.30956350790759357,0.30537597670504557,0.3039148502114134,0.28554903999383335
Q4JC60_and_Q5CZ79,C_B,83.0,0.325,0.229,0.289,186.0,0.019,28.0,4.0,-7.55,2045.92,0.77,,,0.2552756231275322,0.23418927,0.1338953343779119,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.25527562312753227,0.23623260758121611,0.21469505770836358,0.20696904232589997,0.1950314513256663
A3MY12_and_Q8N4C8,C_B,50.0,0.14,0.36,0.34,90.0,0.023,13.0,2.0,-2.79,1124.28,-0.21,,,0.2562797627982473,0.23408546,0.4563393059348164,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2562797627982473,0.22852591725664306,0.219544191346184,0.20944214924662646,0.2049732267998409
C3NHU6_and_Q6ZWK6,C_B,38.0,0.421,0.105,0.263,34.0,0.131,10.0,7.0,3.57,1676.96,-0.88,,,0.2892247057370661,0.23331437,0.2393319494042107,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.28922470573706616,0.24107689249059738,0.2356349137062935,0.22318685588563889,0.22052913331241042
O08467_and_Q8IUE0,C_B,13.0,0.231,0.231,0.462,14.0,0.324,7.0,6.0,0.45,902.05,-1.99,,,0.3238820754396854,0.23330507,0.0794945013587876,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3238820754396854,0.28893349927866224,0.2699597045591995,0.2699560740478723,0.26923272740001486
Q97ZN1_and_P12268,C_B,38.0,0.316,0.184,0.368,51.0,0.221,11.0,4.0,-2.79,1403.87,-1.94,,,0.3094870925357497,0.23316507,0.3489348988864238,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3094870925357497,0.2998723069589271,0.27270200848213283,0.2721885139153067,0.24320364347880663
O26272_and_Q96QE4,C_B,24.0,0.25,0.208,0.25,27.0,0.265,5.0,6.0,-6.66,1343.6,-2.19,,,0.2575764828627618,0.23314664,0.100341041208973,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2575764828627618,0.2069475528230435,0.2032066290330548,0.1926640917461098,0.19179472258592714
A3CT03_and_Q9BQG0,C_B,29.0,0.276,0.241,0.276,49.0,0.045,6.0,2.0,7.63,1140.27,-0.74,,,0.3040295527160037,0.23295143,0.0998950706167871,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.30402955271600374,0.29950682122791267,0.2971119853251516,0.28366586186785603,0.2780474890202158
Q980I7_and_O75388,C_B,34.0,0.353,0.235,0.265,46.0,0.29,8.0,2.0,1.22,1096.84,-1.39,,,0.3035529877032178,0.23225945,0.0876127167523898,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.30355298770321787,0.2752328504325387,0.2606039243115604,0.23354285298594096,0.21667521040854276
O27984_and_B0FP48,C_B,18.0,0.278,0.444,0.278,20.0,0.213,4.0,0.0,-4.13,810.72,-2.09,,,0.2986983678909392,0.23221335,0.1441382446962728,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2986983678909392,0.21926495466393062,0.2049455172138688,0.19997476137815845,0.19548476683497729
O27081_and_P25490,C_B,18.0,0.167,0.333,0.278,19.0,0.308,5.0,0.0,-9.9,1004.86,-1.2,,,0.2480292352221714,0.23207775,0.0700280698092758,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.24802923522217146,0.2220190056650776,0.19293162358956717,0.1906423197738064,0.18804390040235036
8BE3_1_and_8BE3_2,C_B,17.0,0.353,0.294,0.294,15.0,0.148,8.0,14.0,-2.35,739.48,-0.4,,,0.3068847406115201,0.23202148,0.1096044300564257,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.3068847406115201,0.2780168911619919,0.24912002870016303,0.24509974451953842,0.2376051122502251
Q8U0A5_and_Q6ZUV0,C_B,34.0,0.235,0.382,0.324,44.0,0.204,6.0,5.0,-3.87,1027.38,-1.48,,,0.2953724741318766,0.23194729,0.1351697532891504,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.29537247413187667,0.25388169187381426,0.2532700392298617,0.242531139910951,0.22824167437569634
O58097_and_Q08722,C_B,65.0,0.2,0.292,0.308,88.0,0.17,15.0,14.0,-14.12,1645.28,0.05,,,0.3056129561745821,0.23192416,0.4766767463932319,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.3056129561745821,0.2231205721188288,0.22117591170983494,0.22068289701455185,0.21084854888820143
A0RXF8_and_P22223,C_B,136.0,0.265,0.36,0.228,287.0,0.044,63.0,5.0,-19.21,2920.49,0.87,,,0.2619551081820129,0.23174828,0.531561703274162,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.26195510818201295,0.25061345532663326,0.23707086179300443,0.23477246162937965,0.21933114507543877
Q18JI2_and_P14679,C_B,17.0,0.353,0.294,0.176,16.0,0.212,5.0,0.0,-2.86,714.14,-2.31,,,0.3306514583850471,0.23146158,0.1550367496059178,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.33065145838504717,0.32699260481601344,0.3210472778607062,0.2692263756299882,0.2524624173451499
C3NJ80_and_Q5HYA8,C_B,12.0,0.25,0.5,0.083,9.0,0.297,0.0,0.0,-1.96,462.52,-2.77,,,0.3252147699235394,0.23143265,0.0584902465971158,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3252147699235394,0.3009147450608514,0.28242297054335896,0.2819245348862627,0.2816628900885899
Q8TWR9_and_P35251,C_B,4.0,0.0,0.5,0.5,3.0,0.008,0.0,0.0,-3.47,265.99,-0.05,,,0.2507094990381968,0.23107588,0.0217338418247761,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.25070949903819684,0.22234757091469734,0.22133143784069442,0.2189924851106964,0.2017935748698771
O28279_and_Q13835,C_B,61.0,0.311,0.246,0.295,77.0,0.199,12.0,3.0,-7.07,1960.44,-1.78,,,0.2816079407921973,0.2310353,0.3330268132068218,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.28160794079219736,0.243152809980427,0.24244796857025563,0.22146869858955381,0.2093266586170131
B1YCN7_and_Q9UI32,C_B,16.0,0.125,0.5,0.188,17.0,0.336,1.0,0.0,-6.69,611.77,-1.96,,,0.3107229553515113,0.23060063,0.0673853523459882,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3107229553515113,0.29400216207227303,0.29170181543369894,0.2637995560228854,0.25318147582823813
A2SPK8_and_Q14602,C_B,23.0,0.348,0.435,0.174,31.0,0.289,8.0,0.0,-5.0,716.12,-1.58,,,0.3298536757269442,0.2299686,0.1147475726018594,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.32985367572694424,0.292786209459058,0.2678224706282446,0.19390149840413312,0.18960751181260385
Q58185_and_Q7Z7F7,C_B,8.0,0.25,0.5,0.25,5.0,0.201,5.0,13.0,-4.06,1168.59,-0.86,,,0.3201137520139247,0.22989465,0.1111404507215462,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3201137520139247,0.2613366841040079,0.2593193179409227,0.24816229526590244,0.2418700996528232
Q5V4Q5_and_Q9NXJ5,C_B,42.0,0.238,0.381,0.167,63.0,0.229,11.0,3.0,-5.82,1153.63,-1.01,,,0.302923516291165,0.22970504,0.2957122538320467,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.302923516291165,0.29409489836967406,0.25893186602520385,0.2310751508333669,0.22859093250511434
1IQN_1_and_1IQN_2,C_B,35.0,0.257,0.257,0.314,42.0,0.231,12.0,5.0,3.3,1144.23,-1.96,,,0.3309972433210666,0.22966278,0.1511742235743164,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.33099724332106667,0.3166027667254561,0.3011096139465168,0.283676989813378,0.23342243451254246
1OWS_1_and_1OWS_2,C_B,23.0,0.217,0.348,0.261,19.0,0.333,8.0,2.0,-2.8,808.23,-2.07,,,0.3004425764223769,0.2294855,0.1314213465549596,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.30044257642237693,0.27668020654050296,0.27057627403028184,0.25623947539984476,0.24049713900949743
Q9UXC0_and_C9JLR9,C_B,59.0,0.169,0.373,0.271,93.0,0.167,10.0,5.0,-7.91,1624.51,-0.63,,,0.2595512811598613,0.22925186,0.2030488338563829,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2595512811598613,0.23444750810359394,0.22556185714139454,0.20691362593989224,0.2021488213925264
A3DND2_and_P41143,C_B,16.0,0.188,0.625,0.063,16.0,0.183,2.0,0.0,-5.22,649.6,-2.15,,,0.3107221053548575,0.22915193,0.0746577337837561,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.31072210535485756,0.30555685195027027,0.30491953299692154,0.29777941524646034,0.27439712239799546
A8A8L4_and_Q5JTN6,C_B,42.0,0.238,0.262,0.357,44.0,0.152,10.0,5.0,-3.4,1187.38,-1.72,,,0.3040011183330751,0.229125,0.1398133831966402,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.30400111833307514,0.3015879117616407,0.29932236927337813,0.29627256071830455,0.29562923822118325
Q9YBD5_and_Q8NGS0,C_B,45.0,0.289,0.333,0.2,59.0,0.088,9.0,0.0,-9.42,1048.97,-1.24,,,0.3148842651321417,0.2290101,0.2148935998143804,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3148842651321417,0.27755684488361704,0.27615586832842465,0.27114383299352235,0.2637923493764526
Q9V2V5_and_Q6P9F5,C_B,33.0,0.364,0.303,0.273,54.0,0.245,10.0,8.0,6.36,1086.93,-0.5,,,0.2753517131080406,0.22721013,0.2031039006907106,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2753517131080406,0.2280578442237157,0.20996762761107374,0.19219713229686394,0.18266772230871367
7YZ9_1_and_7YZ9_2,C_B,30.0,0.267,0.3,0.2,42.0,0.415,9.0,6.0,0.15,919.03,-1.09,,,0.3048301520564222,0.22706231,0.1701877144116932,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.3048301520564222,0.2919376040401801,0.28614053668932454,0.2555627648869425,0.2245251694343746
O73946_and_P53582,C_B,61.0,0.262,0.262,0.328,98.0,0.027,19.0,1.0,-11.22,1703.19,-0.22,,,0.3058873133988721,0.2269664,0.4267010201067688,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3058873133988721,0.2854864694827039,0.2844653560918802,0.2665237011939773,0.25387170601789505
1Y75_1_and_1Y75_2,C_B,18.0,0.222,0.167,0.444,12.0,0.231,3.0,1.0,-4.95,887.81,-1.54,,,0.2982363473574553,0.22695461,0.1448170907534659,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.29823634735745536,0.2692533763677456,0.2535650575644276,0.23198055507059306,0.19568697335541368
Q58615_and_Q96C57,C_B,19.0,0.263,0.579,0.158,17.0,0.146,1.0,0.0,-15.65,814.18,-1.33,,,0.2982459687753202,0.22689402,0.0824694982757866,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.2982459687753202,0.2781455976933572,0.27462853954222044,0.2740478249512234,0.2720437545881297
Q6L2G4_and_Q93084,C_B,14.0,0.0,0.214,0.571,12.0,0.237,3.0,9.0,6.36,840.24,-0.87,,,0.3155438930564823,0.22664228,0.0265846911418674,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.3155438930564823,0.31148567049495557,0.3071899556465818,0.2969250933023617,0.27611181559940645
Q6M0K9_and_Q13505,C_B,18.0,0.333,0.333,0.111,24.0,0.182,3.0,1.0,-7.75,630.3,-1.57,,,0.2798119943902835,0.22634743,0.107554663040274,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.27981199439028354,0.2788589441196409,0.23843097958897913,0.23434043139364766,0.21601229704401714
Q8U1R0_and_Q13415,C_B,67.0,0.224,0.373,0.284,122.0,0.091,14.0,6.0,-21.39,1960.21,0.77,,,0.2553432017107148,0.22574726,0.0638262013880305,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,1.0,0.25534320171071484,0.25200443241201914,0.2119723369331964,0.2061667905115045,0.19922200758010888
C4KHD2_and_Q8TAQ2,C_B,62.0,0.258,0.194,0.403,89.0,0.194,19.0,7.0,-10.29,1760.39,-0.97,,,0.2439978768800862,0.2241461,0.068916731562318,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.24399787688008628,0.2178140653332183,0.2057848568388257,0.20469667827862192,0.20123412627499404
Q8PUG1_and_Q9NZP8,C_B,15.0,0.133,0.533,0.2,14.0,0.179,8.0,3.0,-5.84,986.51,-1.89,,,0.2896788789331233,0.22400638,0.2142793007984504,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.28967887893312333,0.25097066959888187,0.24174526092679893,0.239055551260439,0.22053414813591168
A4WN07_and_Q6ZWB6,C_B,23.0,0.217,0.087,0.391,21.0,0.241,8.0,0.0,-5.43,1366.52,-1.03,,,0.303334815244716,0.22380477,0.1704176092418581,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.30333481524471606,0.270190785805804,0.2676614635442405,0.26235586912442677,0.2526684968726874
Q2NE13_and_Q68J44,C_B,11.0,0.273,0.273,0.182,9.0,0.368,4.0,0.0,1.68,541.57,-2.27,,,0.3017692236827005,0.22374895,0.1028573718549301,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.30176922368270054,0.2855318193459068,0.2652012265721821,0.2407303264426135,0.23620362051707017
1NW9_1_and_1NW9_2,C_B,55.0,0.309,0.2,0.273,100.0,0.017,11.0,3.0,-6.04,1354.63,-0.48,,,0.3072788026894682,0.2236937,0.1814636561664706,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,1.0,0.0,0.3072788026894682,0.24920172669538976,0.24606351120523,0.23842640221175843,0.2367481107359906
Q8TKL5_and_Q9NQ32,C_B,33.0,0.242,0.303,0.333,39.0,0.228,8.0,2.0,-1.38,1237.59,-1.75,,,0.276675937050226,0.22360945,0.0994399365001781,/n/holyscratch01/ramanathan_lab/yuting/outputs/af2_archive_1,0.0,0.0,0.27667593705022603,0.22649808266042654,0.21534932670898932,0.21102553721490974,0.20756824036366195
